Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
1512;ACNASE GEL 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 41,86; R$ -   ;Ok
764;ACNEZIL GEL 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;5;5;0;R$ 10,24; R$ -   ;Ok
103088;ACNEZIL SECATIVO BIFAS  YUZI FR 20 ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 13,99; R$ -   ;Ok
102541;ACTINE CONTROL SAB DERMATOL 70G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;1;1;0;R$ 25,88; R$ -   ;Ok
102958;ACTINE PROT SOLAR + GEL LIMP FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;1;1;0;R$ 61,53; R$ -   ;Ok
61353;ACU FRESH  COL 10ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 12,40; R$ -   ;Ok
1272;AD MUC TOPICO 10G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 39,96; R$ -   ;Ok
1834;ADAPALENO 1 MG/G GEL DERM 30G (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 24,31; R$ -   ;Ok
64813;ADDERA CAL 1.000UI C/ 30 CP REV;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 84,28; R$ -   ;Ok
61735;ADDERA D3 1.000UI C/30CAPS GEL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 57,91; R$ -   ;Ok
73005;ADDERA D3 14000 UI C/ 4CAPS GEL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 61,83; R$ -   ;Ok
63919;ADDERA D3 2.000UI C/30 CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 63,55; R$ -   ;Ok
68994;ADDERA D3 2.000UI C/30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 68,03; R$ -   ;Ok
60355;ADDERA D3 50.000UI C/4CPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 114,56; R$ -   ;Ok
72459;ADDERA D3 7.000UI C/10 CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 73,41; R$ -   ;Ok
64137;ADDERA D3 7.000UI C/30 CAPS GEL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 138,83; R$ -   ;Ok
59466;ADDERA D3 7.000UI C/4CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 35,41; R$ -   ;Ok
60354;ADDERA D3 7.000UI C/4CPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 35,41; R$ -   ;Ok
65129;NUTREN SENIOR S/SABOR ZERO LAC 740G;PRINCIPAL > 7 - LEITES E FRALDAS > COMPL E SUPL ADULTOS;1;0;-1;R$ 164,29;-R$ 164,29;Perda
502;ADINOS 0,5MG GEL 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 13,91; R$ -   ;Ok
58953;ADOC  ZERO CAL  SACARINA 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;2;2;0;R$ 10,08; R$ -   ;Ok
57404;ADOC ADOCYL  LIQ 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 3,52; R$ -   ;Ok
57406;ADOC ADOCYL  LIQ 200ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 6,53; R$ -   ;Ok
66586;ROUPA INTIMA PLENITUD PROTECT PLUS P/M 32 UNIDADES;PRINCIPAL > 7 - LEITES E FRALDAS > FRALDAS GER E DESCAR;6;4;-2;R$ 79,28;-R$ 158,56;Perda
57408;ADOC ZERO CAL  SACARINA 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;2;2;0;R$ 6,65; R$ -   ;Ok
57409;ADOC ZERO CAL SUCRALOSE 100ML;PRINCIPAL > 6 - CONVENIÊNCIA > ADOCANTES;1;1;0;R$ 8,87; R$ -   ;Ok
1673;ADOLESS 0,015MG + 0,060MG C/28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 38,83; R$ -   ;Ok
688;AD-TIL GTS 20ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 19,17; R$ -   ;Ok
56090;ADVANTAN 1 MG/G CR DERM 15G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 68,05; R$ -   ;Ok
111482;SIMETICONA GTS 75MG/ML 10ML (AIRELA);PRINCIPAL > 2 - GENÉRICOS > GEN_OTC/MIP;173;73;-100;R$ 1,58;-R$ 158,00;Perda
60604;ADVIL 400MG 8CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;3;1;R$ 16,91;R$ 16,91;Sobra
60981;ADVIL 400MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 36,41; R$ -   ;Ok
60980;ADVIL 400MG C/16CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 29,04; R$ -   ;Ok
59043;DECONGEX PLUS C/ 04CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;21;0;-21;R$ 7,43;-R$ 156,03;Perda
70966;FRALDA HIPOPO CONFORT BAG SHORTINHO XXG 48 UNIDADES;PRINCIPAL > 7 - LEITES E FRALDAS > FRALDAS INFANTIS;14;11;-3;R$ 51,97;-R$ 155,91;Perda
1418;AERODINE SPRAY 200 DOSES (TEUTO) FP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;5;5;0;R$ 17,74; R$ -   ;Ok
1787;AEROLIN SPRAY 100MCG C/200DOSES;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;41;41;0;R$ 16,79; R$ -   ;Ok
111192;AFETUS 100MG 30CP (EURO);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 155,39; R$ -   ;Ok
111191;AFETUS 50MG 60CP (EURO);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 107,94; R$ -   ;Ok
59813;AFOLIC 5MG C/20 CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;3;3;0;R$ 3,20; R$ -   ;Ok
72841;AFRAT 150 MG C/1CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 31,88; R$ -   ;Ok
59815;AFTLIV GTS 25ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 15,10; R$ -   ;Ok
56962;AGUA BORICADA  3% C/100ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 2,24; R$ -   ;Ok
59534;AGUA BORICADA ADV 100ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;5;5;0;R$ 2,81; R$ -   ;Ok
59532;AGUA INGLESA 450ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 10,54; R$ -   ;Ok
1613;AGUA INGLESA 500ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 26,89; R$ -   ;Ok
71934;AGUA INGLESA QUINA SOBRAL 430ML;PRINCIPAL > 3 - SIMILARES > OFICINAIS;2;2;0;R$ 9,83; R$ -   ;Ok
60650;AGUA MICELAR CICATRICURE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 17,44; R$ -   ;Ok
119248;AGUA MICELAR CLAREADORA LABOTRAT DERMO SKIN 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 14,84; R$ -   ;Ok
65775;AGUA MICELAR DARROW ACTINE 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 30,42; R$ -   ;Ok
111468;AGUA MICELAR FACIAL MONANGE ACIDO HIALURONICO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 17,19; R$ -   ;Ok
60896;AGUA MICELAR LOREAL 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 24,14; R$ -   ;Ok
69019;AGUA MICELAR NEUTROGENA HYDRO BOOST 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 34,69; R$ -   ;Ok
63340;AGUA MICELAR NIVEA 7 EM 1 EFEITO MATTE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 21,90; R$ -   ;Ok
1157;EXPEC XPE 120ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;75;67;-8;R$ 18,36;-R$ 146,88;Perda
66179;DIPIRONA MONOIDRATADA 1G C/ 10CP;PRINCIPAL > 2 - GENÉRICOS > GEN OTC SEM ONE;18;1;-17;R$ 8,49;-R$ 144,33;Perda
69027;AGUL FINE PEN NEEDLE 4MM 100UN;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 62,41; R$ -   ;Ok
59753;AIDE 3 200UI GTS 10ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 46,94; R$ -   ;Ok
95;ALBEL 200MG/5ML C/10ML;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;6;6;0;R$ 2,39; R$ -   ;Ok
57;ALBEL 400MG C/1CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;10;10;0;R$ 1,75; R$ -   ;Ok
61072;ALBEL 400MG C/3CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;5;5;0;R$ 4,39; R$ -   ;Ok
73171;ALBENDAZOL 400MG 1CP MAST (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 1,17; R$ -   ;Ok
62424;ALBENDAZOL 400MG 3CP MAST (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;6;6;0;R$ 2,94; R$ -   ;Ok
656;BENZETACIL 1.200.000UI INJ 4ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.05 - ANTIMICROB PROP;10;1;-9;R$ 15,46;-R$ 139,14;Perda
64695;NUTREN SENIOR BAUNILHA 740G;PRINCIPAL > 7 - LEITES E FRALDAS > COMPL E SUPL ADULTOS;1;0;-1;R$ 137,04;-R$ 137,04;Perda
66331;NUTREN SENIOR CHOC 740G;PRINCIPAL > 7 - LEITES E FRALDAS > COMPL E SUPL ADULTOS;1;0;-1;R$ 137,04;-R$ 137,04;Perda
73170;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;3;3;0;R$ 2,35; R$ -   ;Ok
73169;ALBENDAZOL 40MG/ML SUSP ORAL 10ML (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 2,80; R$ -   ;Ok
1210;ALBOCRESIL GEL 50G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 30,13; R$ -   ;Ok
62235;ALCOOL GEL ASEPLYNE  NEUTRO 440G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > PROTETOR SOLAR INF;1;1;0;R$ 12,67; R$ -   ;Ok
61376;ALCOOL GEL ASEPLYNE  NEUTRO 70% 1KG;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 20,95; R$ -   ;Ok
61842;ALCOOL GEL GIOVANNA BABY BLUE 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;2;2;0;R$ 16,28; R$ -   ;Ok
60178;ALCOOL GEL GIOVANNA BABY CLASSIC 500ML;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ANTISEPTICOS/IRRITAC;4;4;0;R$ 15,78; R$ -   ;Ok
56194;ALEKTOS 20 MG C/ 20 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 60,12; R$ -   ;Ok
66158;ALEKTOS PED 2.5MG 120ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 67,57; R$ -   ;Ok
73522;ALENDRONATO DE SODIO 70MG 4CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;5;5;0;R$ 2,64; R$ -   ;Ok
118161;ALENDRONATO DE SODIO 70MG 4CP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;1;1;0;R$ 4,12; R$ -   ;Ok
73554;ALENDRONATO DE SODIO 70MG 4CP (LEGRAND) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 2,33; R$ -   ;Ok
56479;ALENIA  6/200MCG 60CPS REFIL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 93,42; R$ -   ;Ok
60723;ALENIA 12/400MCG  60CPS REFIL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;6;6;0;R$ 117,51; R$ -   ;Ok
60724;ALENIA 12/400MCG  60CPS+INAL;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 133,50; R$ -   ;Ok
60418;ALERADINA  0,5MG XPE  60ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;3;3;0;R$ 8,73; R$ -   ;Ok
106251;ALERGOMINE 10 MG/G CR DERM 30 G;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 5,89; R$ -   ;Ok
362;ALERGOMINE 2 MG/5 ML SOL ORAL 120 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 7,49; R$ -   ;Ok
103085;ALERGOMINE ANTIALERGICO 2 MG C/ 20 CP;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;1;1;0;R$ 3,59; R$ -   ;Ok
73197;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN ANTICONC ULT ONE;1;1;0;R$ 12,10; R$ -   ;Ok
94006;ALGESTONA +ENANTATO DE ESTRADIOL 150MG+10MG 1AMP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN_ANTICONCEPCIONAL;1;1;0;R$ 9,40; R$ -   ;Ok
56051;ALGINAC 1.000MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 55,70; R$ -   ;Ok
1241;ALGINAC 1000 C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 27,75; R$ -   ;Ok
59616;ALGINAC RETARD C/ 10 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 57,66; R$ -   ;Ok
59709;ALGO COTTONBABY BOLAS COLORIDO C/ 50 G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 4,63; R$ -   ;Ok
59437;ALGO COTTONBABY ROLO C/ 50 G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;2;2;0;R$ 5,22; R$ -   ;Ok
63553;ALGO CREMER  BOLA BCO 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;2;2;0;R$ 4,99; R$ -   ;Ok
63555;ALGO CREMER  DISCO FACE LISA L100P85;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 16,46; R$ -   ;Ok
58374;ALGO CREMER BOLAS 95G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;3;3;0;R$ 9,04; R$ -   ;Ok
58370;ALGO CREMER DISCOS 50UND;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 8,02; R$ -   ;Ok
58366;ALGO CREMER RL 250G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;2;2;0;R$ 17,80; R$ -   ;Ok
58367;ALGO CREMER ROLO 500G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 31,42; R$ -   ;Ok
62313;ALGODAO BOLA  100G (MINAS);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 5,09; R$ -   ;Ok
107024;ALGODAO BOLA COTTONBABY BRANCA 50G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;2;2;0;R$ 4,57; R$ -   ;Ok
102317;ALGODAO DISCO  DENGO 70G;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;1;1;0;R$ 11,18; R$ -   ;Ok
59214;CORISTINA D ENV C/ 4CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;35;18;-17;R$ 7,95;-R$ 135,15;Perda
111217;ALGODAO SANFONADO TEXBOM 50G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ALGODAO;1;1;0;R$ 2,74; R$ -   ;Ok
58545;ALICATE MERHEJE  P/CUT BASIC LILAS;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;2;2;0;R$ 7,54; R$ -   ;Ok
58782;ALICATE MERHEJE P/CUT BASIC AZUL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 7,24; R$ -   ;Ok
58547;ALICATE MERHEJE P/CUT BASIC ROSA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;6;6;0;R$ 7,62; R$ -   ;Ok
58280;ALICATE MUNDIAL CUTICULA INOX 777;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 30,88; R$ -   ;Ok
60047;ALICATE MUNDIAL FLEX FRAGRANCE 170;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;3;3;0;R$ 9,61; R$ -   ;Ok
59139;ALICATE MUNDIAL STYLE C/ ESPATULA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ACESSORIOS CUTELARIA;1;1;0;R$ 8,19; R$ -   ;Ok
62086;ALIMENTADOR LOLLY SIL AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;3;3;0;R$ 15,23; R$ -   ;Ok
62087;ALIMENTADOR LOLLY SIL ROSA;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;1;1;0;R$ 15,57; R$ -   ;Ok
1362;ALIVIUM  GTS 100MG C/ 20 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 35,62; R$ -   ;Ok
56123;ALLEGRA 120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 59,58; R$ -   ;Ok
70971;ALLEGRA 120MG C/2CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 14,33; R$ -   ;Ok
1328;ALLEGRA 60MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 34,44; R$ -   ;Ok
56138;ALLEGRA D 60/120MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 55,48; R$ -   ;Ok
56240;ALLEGRA XPE 150ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 68,06; R$ -   ;Ok
1196;ALLEGRA XPE 60ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 29,05; R$ -   ;Ok
72196;ALLEGRA XPE 60ML COM SERINGA;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;5;5;0;R$ 29,05; R$ -   ;Ok
65622;ALLESTRA 15 0,015MG + 0,060MG C/28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 21,99; R$ -   ;Ok
1200;ALLESTRA 20 0,02MG + 0,075MG C/ 21DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;3;3;0;R$ 31,12; R$ -   ;Ok
1403;ALLEXOFEDRIN 120MG C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;3;3;0;R$ 14,64; R$ -   ;Ok
1827;ALLEXOFEDRIN 180MG C/ 10CP;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;3;3;0;R$ 21,28; R$ -   ;Ok
63805;ALLEXOFEDRIN 6MG/ML SUSP 60ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;6;6;0;R$ 16,83; R$ -   ;Ok
102174;ALLOVITA SOLUCAO 50ML;PRINCIPAL > 3 - SIMILARES > SIM_RX;2;2;0;R$ 26,34; R$ -   ;Ok
578;ALMEIDA PRADO N-46 C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 25,50; R$ -   ;Ok
57026;ALOIS 10 MG C/ 120 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 32,60; R$ -   ;Ok
63683;ALOIS 10MG/ML SOL 50ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 17,44; R$ -   ;Ok
73180;ALOPURINOL 100MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;3;3;0;R$ 4,10; R$ -   ;Ok
73608;ALOPURINOL 100MG 30CP (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;1;1;0;R$ 5,12; R$ -   ;Ok
73643;ALOPURINOL 100MG 30CP (SANDOZ);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;1;1;0;R$ 6,66; R$ -   ;Ok
73337;ALOPURINOL 300MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;2;2;0;R$ 12,51; R$ -   ;Ok
73609;ALOPURINOL 300MG 30CP (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;2;2;0;R$ 9,95; R$ -   ;Ok
73359;ALOPURINOL 300MG 30CP (SANDOZ);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;4;4;0;R$ 11,06; R$ -   ;Ok
73218;ALPRAZOLAM 0,25MG 30CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 5,09; R$ -   ;Ok
73604;ALPRAZOLAM 0,25MG 30CP (GERMED);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;5;5;0;R$ 3,94; R$ -   ;Ok
73222;ALPRAZOLAM 0,25MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL SEM ONE;3;3;0;R$ 3,94; R$ -   ;Ok
73311;ALPRAZOLAM 0,5MG 30CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 3,49; R$ -   ;Ok
118184;ALPRAZOLAM 0,5MG 30CP (LEGRAND);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 3,17; R$ -   ;Ok
73332;ALPRAZOLAM 0,5MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 1,82; R$ -   ;Ok
73422;ALPRAZOLAM 1MG 30CP (EMS);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 4,96; R$ -   ;Ok
73374;ALPRAZOLAM 1MG 30CP (EURO);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 4,61; R$ -   ;Ok
73448;ALPRAZOLAM 1MG 30CP (TEUTO);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 4,84; R$ -   ;Ok
